LibraryName	DBS-ID	RS	OCLCRegistry	OCLC	LibraryID
Umweltbibliothek Großhennersdorf e.V.	YZ612	146260180180			202515
UNESCO Institute for Lifelong Learning Documentation Centre and Library					41601
University Library Freiburg					2512
University Library TU Hamburg				49209	H9H54440
University Library Tübingen					36912
University of Kaiserslautern Library					UK@64561
University of Mannheim Library	DE-180			45583	DU#29922
University of Wuppertal, Haspel Library					200136
Universitäts- und Landesbibliothek Darmstadt				87915	DETUD193855
Universitäts- und Landesbibliothek Münster					42015
Universitäts- und Stadtbibliothek Köln				52437	K7U42060
Universitätsbibliothek Augsburg					61411
Universitätsbibliothek Bayreuth					61410
Universitätsbibliothek Bielefeld					61959
Universitätsbibliothek Chemnitz				64579	T7C61496
Universitätsbibliothek der Humboldt-Universität zu Berlin				18518	FBU61246
Universitätsbibliothek der Technische Universität Berlin					198217
Universitätsbibliothek der TUM					61413
Universitätsbibliothek der UniBwM					61414
Universitätsbibliothek Eichstätt-Ingolstadt					64658
Universitätsbibliothek Regensburg					61412
Universitätsbibliothek TU Bergakademie Freiberg					61492
USAFE Libraries					61789
Uwe Johnson-Bibliothek	WA303				203278
Verband Evangelische Gemeindebüchereien in Hessen und Nassau e.V.. Zentral- und Ergänzungsbücherei	NY333	64110000000			207023
Verbandsbücherei Odelzhausen	PA276	91745110135			208887
Verbandsgemeindebücherei Rengsdorf	LD327	71385009061			206468
Verbandsgemeindebücherei Thalfang am Erbeskopf	GA821	72315006123			206205
Verbundzentrale des Gemeinsamen Bibliotheksverbundes (VZG)					42058
Verein Auf der Tenne e.V. Bibliothek	YZ089	130720029029			203269
Verein Öffentliche Stadtbibliothek Angermünde - 1946 e.V.	WA546	120730008008			203181
Vogelweh AS, GE Library					61801
Vogtlandbibliothek Plauen	AK165	145230320320			202899
Volksbücherei Aidenbach	QJ177	92755232112			209941
Volksbücherei Altreichenau	QH574	92720136136			209844
Volksbücherei Biebesheim/Rhein	HB879	64330001001			207056
Volksbücherei Bischofsreut	NQ053	92720122122			209873
Volksbücherei Büchlberg	SC034	92750119119			209862
Volksbücherei Böhmfeld	PA823	91765116116			208866
Volksbücherei des St. Michaelbundes e.V.	PT035	92610000000			208734
Volksbücherei Freigericht	PE592	64350009009			206906
Volksbücherei Geigant	QS437	93720171171			209807
Volksbücherei Grainet	NF761	92720121121			209872
Volksbücherei Haag	SX892	92750126126			209828
Volksbücherei Herzogsreut	SC022	92725212126			209875
Volksbücherei Hintereben	SD531	92720129129			209859
Volksbücherei Hohenau	SA190	92720127127			209961
Volksbücherei Hutthurm Ausleihstelle Prag	GS326	92750128128			209857
Volksbücherei Innernzell	RX400	92725211128			209962
Volksbücherei Jandelsbrunn	SA189	92720129129			209858
Volksbücherei Johanniskirchen	QJ062	92770126126			208788
Volksbücherei Oederquart	GY890	33595407035			203392
Volksbücherei Partenkirchen	SQ865	91800117117			208597
Volksbücherei Pörndorf	SG167	92750114114			209945
Volksbücherei Rotthalmünster	QG223	92755234143			209845
Volksbücherei Schaibing	QG259	92750153153			209849
Volksbücherei Schnaitsee	PA434	91890142142			208699
Volksbücherei Schwanenkirchen	QG326	92710125125			209936
Volksbücherei St. Josef	QS681	92630000000			209899
Volksbücherei St. Magdalena	QS541	91840136136			208936
Volksbücherei St. Michael-Pietenfeld	PG862	91765118111			208864
Volksbücherei St. Peter und Paul Oberalting	SP253	91880132132			208552
Volksbücherei Strasskirchen	NR501	92750146146			209860
Volksbücherei Tüßling	SD464	91710133133			208835
Volksbücherei Untergriesbach	QG296	92750153153			209850
Volksbücherei Uttigkofen	SZ785	92750114114			209942
Volksbücherei Walchsing	QG284	92750114114			209943
Volksbücherei Waldkirchen-Karlsbach	HK040	92720151151			209835
Volksbücherei Wildenranna	JR230	92750156156			209852
Volkshochschule (VHS) Emden e.V., Abteilung Stadtbücherei	AC225	34020000000			203656
Waltroper Bücherei in der Mediothek der Gesamtschule	HY810	55620036036			205084
WBH Westdeutsche Blindenhörbücherei e.V.	DD118	55150000000			205334
Weingarten University Library					38742
Weingarten University Library					38743
Weiterbildungskolleg Münster, Bibliothek		55150000000			205318
Weitzelbücherei Schlüchtern	LA909	64350025025			204474
WHU - Otto Beisheim School of Management / Bibliothek				18556	DEOBS198391
Wickrath. Gemeindebibliothek	HJ059	51160000000			204816
Wildau Technical University of Applied Sciences Library					210799
Wilhelm-Löhe-Schule, Schulbibliothek		95640000000			209439
Wilhelm-Röpke-Schule Ettlingen, Schulbibliothek		82150017017			208123
Willi-Burth-Schule - Gewerbliche Schule Bad Saulgau, Bibliothek		84375005100			209283
Wissenschaftliche Bibliothek der Stadt Trier	AL121	72110000000			206180
Wissenschaftliche Stadtbibliothek Ingolstadt	AH235	91610000000			208838
Wissenschaftliche Stadtbibliothek Mainz	AG036	73150000000			206247
Wülfrather Medien Welt	LE228	51580036036			204922
Würmtalbücherei Merklingen Hauptschule	KR582	81150050050			207604
Württemberg State Library Stuttgart					38733
Württembergische Landesbibliothek	AG024	81110000000			207558
Zentral- und Ergänzungsbücherei; Haus kirchlicher Dienste der Evangelische-luth. Landeskirche Hannovers Bücherei- und Medienarbeit,	HA572	32410001001			203844
Zentral- und Landesbibliothek Berlin					61256
Zentral- und Landesbibliothek Berlin, Haus Amerika-Gedenkbibliothek und Haus Berliner Stadtbibliothek sowie: Senatsbibliothek Berlin	KS318	110000000000			203030
Zentralbibliothek					DESTA42127
Zentralbibliothek Bennewitz	WF246	147290030030			202651
Zentralbibliothek Doberschütz	WN241	147300080080			202652
Zentralbibliothek Herrnhut	GC775	146260180180			202511
Zentralbibliothek Jesewitz	WN265	147305601140			202654
Zentralbibliothek Jeswitz					61371
Zentralbibliothek Krostitz					61372
Zentralbibliothek Krostitz	WN162	147305306150			202576
Zentralbibliothek Sinzig	JJ727	71310077077			206064
Zentralbibliothek Wermsdorf im Fachkrankenhaus Hubertusburg gGmbH	WF283	147300330330			202645
Zentralbücherei der Büchereifachstelle der Evangelische Kirche von Westfalen	NQ442	57110000000			204143
Zentralbücherei der Verbandsgemeinde Waldfischbach-Burgalben	LA090	73405006054			207460
Zentralbücherei Prüm	HL147	72325006296			206234
Zentralbücherei Westerburg	HK933	71435009308			206454
Zentrum für Kirchenmusik der Ev. Kirche in Mitteldeutschland					61374
Zentrum ÜBERLEBEN Bibliothek					41578
Zweigbücherei Gerthe					61182
Zweigbücherei Langendreer					61183
Zweigbücherei Linden					61184
Zweigbücherei Querenburg					61185
Zweigbücherei Wattenscheid					61186
Zweigbücherei Wiemelhausen					61187
Zweigstelle Süd					62228
Zwickau Hochschulbibliothek					61495
Öffentliche Bethel-Bücherei der Evangelische Anstaltskirchengemeinde (Zionsgemeinde)	GL993	57110000000			204138
Öffentliche Bibliothek Birkenwerder	WC348	120650036036			203195
Öffentliche Bibliothek Breisach	JP488	83155002015			208377
Öffentliche Bibliothek der Kath. und Evangelische Kirchengemeinden	QK844	82165004017			208154
Öffentliche Bibliothek des Kommunalen Bildungszentrums der Stadt Remscheid	AG243	51200000000			204943
Öffentliche Bibliothek Ebersdorf	WL906	160750135135			202833
Öffentliche Bibliothek Fredenbeck	HD002	33595402017			203386
Öffentliche Bibliothek Großbeeren	WH371	120720120120			203117
Öffentliche Bibliothek im Bildungszentrum Markdorf	GC702	84355003034			209337
Öffentliche Bibliothek im Europagymnasium		53620032032			205713
Öffentliche Bibliothek Kleinmachnow	MB361	120690304304			203064
Öffentliche Bibliothek Osterheide	GQ810	33589501501			203835
Öffentliche Bibliothek Rangsdorf	WC439	120720340340			203159
Öffentliche Bibliothek Schlotheim	WL529	160645009057			210577
Öffentliche Bibliothek Seppenrade der Evangelische Kirchengemeinde Lüdinghausen	NT571	55580024024			206684
Öffentliche Bibliothek St. Matthäus	QU999	53820004004			206043
Öffentliche Bibliothek St. Nikolaus	NM386	97720184184			209003
Öffentliche Bibliothek St. Raphael	NS177	97720184184			209004
Öffentliche Bibliothek St. Thomas Morus	SU974	97720184184			209007
Öffentliche Bibliothek Staufen	GU864	83155016108			208383
Öffentliche Bibliothek Titisee-Neustadt	GC945	83155017113			208471
Öffentliche Bibliothek und Schulbibliothek	HK945	71405003064			206406
Öffentliche Bibliothek und Schulbibliothek Grasleben	KM667	31545401008			204623
Öffentliche Bücherei	JF362	65310003003			204340
Öffentliche Bücherei	PR713	96710140140			206974
Öffentliche Bücherei	QY939	64390012012			207113
Öffentliche Bücherei Balve	GK642	59620008008			206643
Öffentliche Bücherei Billmerich der Evangelische Kirchengemeinde Dellwig	PZ574	59780036036			206706
Öffentliche Bücherei Borken-Burlo des Büchereiverein Borken-Burlo e.V.	RF807	55540012012			205145
Öffentliche Bücherei Creglingen	GF715	81280020020			210430
Öffentliche Bücherei Dahl der Evangelische Auferstehungskirchengemeinde	RF662	59140000000			206591
Öffentliche Bücherei Damme	RU403	34600002002			205553
Öffentliche Bücherei der Evangelische Christus-Kirchengemeinde	NL977	55580036036			206700
Öffentliche Bücherei der Evangelische Kirchengemeinde	RM597	71325001501			206579
Öffentliche Bücherei der Evangelische Kirchengemeinde Bad Berleburg	NY114	59700004004			206517
Öffentliche Bücherei der Evangelische Kirchengemeinde Bad Driburg	RR876	57620004004			204062
Öffentliche Bücherei der Evangelische Kirchengemeinde Bad Holzhausen	RG538	57700036036			204028
Öffentliche Bücherei der Evangelische Kirchengemeinde Bad Lippspringe	PM148	57740008008			204104
Öffentliche Bücherei der Evangelische Kirchengemeinde Brilon	RG307	59580012012			206770
Öffentliche Bücherei der Evangelische Kirchengemeinde Buer-Beckhausen	HJ710	55130000000			205102
Öffentliche Bücherei der Evangelische Kirchengemeinde Castrop	RR943	55620004004			204970
Öffentliche Bücherei der Evangelische Kirchengemeinde Coesfeld	RR773	55580012012			205463
Öffentliche Bücherei der Evangelische Kirchengemeinde Dankersen	HJ801	57700024024			204031
Öffentliche Bücherei der Evangelische Kirchengemeinde Dünne	NJ579	57580004004			204021
Öffentliche Bücherei der Evangelische Kirchengemeinde Eidinghausen-Dehme	NY138	57700004004			204042
Öffentliche Bücherei der Evangelische Kirchengemeinde Eisbergen	PW903	57700032032			204037
Öffentliche Bücherei der Evangelische Kirchengemeinde Everswinkel	NX924	55700024024			205394
Öffentliche Bücherei der Evangelische Kirchengemeinde Hamm-Mark-Westtünnen	NX043	59150000000			206654
Öffentliche Bücherei der Evangelische Kirchengemeinde Hennen	RG551	59620024024			206630
Öffentliche Bücherei der Evangelische Kirchengemeinde Kamen	NL928	59780020020			206662
Öffentliche Bücherei der Evangelische Kirchengemeinde Meschede	RF753	59580032032			206757
Öffentliche Bücherei der Evangelische Kirchengemeinde Methler	NU010	59780020020			206660
Öffentliche Bücherei der Evangelische Kirchengemeinde Oelde	RR980	55700028028			206676
Öffentliche Bücherei der Evangelische Kirchengemeinde Rhede	RF467	55540048048			205165
Öffentliche Bücherei der Evangelische Kirchengemeinde Selm	RF637	59780032032			206691
Öffentliche Bücherei der Evangelische Kirchengemeinde Steinhagen	NL989	57540040040			204159
Öffentliche Bücherei der Evangelische Kirchengemeinde Ummeln	RG022	57110000000			204145
Öffentliche Bücherei der Evangelische Kirchengemeinde Westerholt-Bertlich	RF558	55620020020			205073
Öffentliche Bücherei der Evangelische Markus-Kirchengemeinde	RG265	57110000000			204132
Öffentliche Bücherei der Evangelische Segenskirchengemeinde Eving	RG204	59130000000			204965
Öffentliche Bücherei der Evangelische St. Reinoldi-Kirchengemeinde	HJ643	59130000000			204955
Öffentliche Bücherei der Evangelische-luth. Apostelgemeinde	RG289	57110000000			204133
Öffentliche Bücherei der Evangelische-luth. Kirchengemeinde Asseln	RG241	59130000000			204963
Öffentliche Bücherei der Evangelische-Luth. Kirchengemeinde Dedesdorf	RP399	33520032032			203754
Öffentliche Bücherei der Evangelische-Luth. Kirchengemeinde Ermreuth und des Marktes Neunkirchen/Brand	TC830	94740154154			209497
Öffentliche Bücherei der Evangelische-luth. Kirchengemeinde Lübbecke	RF650	57700020020			204024
Öffentliche Bücherei der Evangelische-luth. Lydia-Kirchengemeinde	NZ763	57110000000			204130
Öffentliche Bücherei der Evangelische-luth. St.-Martini-Kirchengemeinde	RF984	57700024024			204033
Öffentliche Bücherei der Evangelische-ref. Kirchengemeinde Bad Meinberg	TL956	57660032032			204057
Öffentliche Bücherei der Evangelische-ref. Kirchengemeinde Netphen	NA623	59700032032			206505
Öffentliche Bücherei der Gemeinde Gangkofen	GG665	92770121121			208761
Öffentliche Bücherei der Gemeinde Wickede (Ruhr)	WE594	59740056056			206715
Öffentliche Bücherei der Philippusgemeinde	RN103	20000000000			203400
Öffentliche Bücherei des Berufschulzentrums	LU235	10030000000			203417
Öffentliche Bücherei des Schulverbandes und der Pfarrgemeinden	SC198	93755338201			209755
Öffentliche Bücherei Einhausen	PF924	64310006006			207069
Öffentliche Bücherei Faßberg	HY512	33510010010			203803
Öffentliche Bücherei für den Lemgow in Schweskau	KU728	33545407015			203820
Öffentliche Bücherei für Kinder und Jugendliche Elsetal der Evangelische Kirchengemeinde Plettenberg	QS000	59620052052			206647
Öffentliche Bücherei Gaimersheim	PB025	91760126126			208852
Öffentliche Bücherei Hettstadt	PR373	96795655146			210176
Öffentliche Bücherei Hövelhof	KF276	57740024024			204103
Öffentliche Bücherei in der Gemeinde Alpen	HN594	51700004004			205189
Öffentliche Bücherei Kissing	GR565	97710142142			209021
Öffentliche Bücherei Künsebeck der Evangelische Kirchengemeinde Halle	RF996	57540012012			204157
Öffentliche Bücherei Leinach	PQ927	96790200200			210185
Öffentliche Bücherei Lichteneiche	RF315	94710159159			210040
Öffentliche Bücherei Mainaschaff	PR713	96710140140			206975
Öffentliche Bücherei Mainz - Anna Seghers	GY440	73150000000			206249
Öffentliche Bücherei Marsberg	GM742	59580024024			204245
Öffentliche Bücherei Mitterfels	GF156	92785248151			209911
Öffentliche Bücherei Münster	PF973	64320015015			207087
Öffentliche Bücherei Neukirchen beim Heiligen Blut	SM967	93720144144			209808
Öffentliche Bücherei Obergünzburg		97775754154			209172
Öffentliche Bücherei Ottmarshausen	QX194	97720184184			209005
Öffentliche Bücherei Raesfeld		55540040040			205148
Öffentliche Bücherei Sankt Martin	PK036	53820048048			206050
Öffentliche Bücherei Schadeburg der Evangelische Emmaus-Kirchengemeinde	RR955	59160000000			204976
Öffentliche Bücherei St. Bartholomäus KöB Mörlenbach	TK253	64310017017			207551
Öffentliche Bücherei St. Bonifatius Freckenhorst	QU987	55700052052			205348
Öffentliche Bücherei St. Georg	QF334	55540068068			205476
Öffentliche Bücherei St. Gudula	QJ943	55540048048			205163
Öffentliche Bücherei St. Gudula	QJ943	55540048048			205166
Öffentliche Bücherei St. Johannes der Täufer	PL909	53820032032			206035
Öffentliche Bücherei St. Martin	PK036	53820048048			206048
Öffentliche Bücherei St. Martinus Stommeln	PL922	53620036036			205730
Öffentliche Bücherei St. Matthäus	QU999	53820004004			206047
Öffentliche Bücherei St. Otger	SL458	55540056056			205481
Öffentliche Bücherei St. Severin	PK061	53820052052			206129
Öffentliche Bücherei St. Urban	GK010	94610000000			210030
Öffentliche Bücherei St. Ägidius	QX339	97720184184			209006
Öffentliche Bücherei Stamsried	NT777	93725310161			209817
Öffentliche Bücherei Stromberg	JL797	71335008103			206326
Öffentliche Bücherei Trochtelfingen	HH213	84150073073			207806
Öffentliche Bücherei Urberach	HP665	64380012012			206873
Öffentliche Bücherei Waldenburg	WE540	145245135290			202889
Öffentliche Bücherei Wildeshausen	QG004	34580014014			203771
Öffentliche Evangelische Gemeindebücherei	RC946	71405005035			206341
Öffentliche Evangelische Gemeindebücherei Solingen Dorp	RS327	51220000000			204934
Öffentliche Fachbibliothek im Beruflichen Schulzentrum Ludwigsburg		81180048048			207638
Öffentliche Gemeinde- und Schulbücherei Offleben	KM618	31540028028			204624
Öffentliche Jugendbücherei Essern	GN692	32565408004			203979
Öffentliche Katholische Bücherei - Mediathek	SM323	81160047047			207912
Öffentliche Kinder- und Jugendbücherei der Evangelische Kirchengemeinde Attendorn	RF911	59660004004			206550
Öffentliche Kinder- und Jugendbücherei der Evangelische Kirchengemeinde Grevenbrück	QS474	59660020020			206528
Öffentliche Kinder- und Jugendbücherei der Evangelische Kirchengemeinde Herdecke	NL916	59540020020			206607
Öffentliche Kinderbücherei Metjendorf	HJ394	34510008008			203599
Öffentliche kommunale Gemeindebücherei Neuenkirchen-Vörden	NV494	34600007007			205567
Öffentliche Paulusbücherei der Evangelische Kirchengemeinde Bottrop-Kirchhellen	NP930	55120000000			205134
Öffentliche Pfarr- und Gemeindebücherei	QH562	93755333127			209779
Öffentliche Pfarrbücherei Hindelang	QW797	97800123123			209165
Öffentliche Schulbibliothek Neustadt (Dosse)	WH097	120685805324			203217
Öffentliche Schulbibliothek Nünchritz	WF234	146275225190			202420
Öffentliche Schulbibliothek Oberkrämer	WR412	120650251251			203199
Öffentliche Schulbibliothek St. Gertrudis	EW734	81365003019			207866
Öffentliche Stephanus-Bücherei der Evangelische -luth. Martini-Kirchengemeinde	NY205	57110000000			204137
Öffentliche Thomas-Bücherei der Evangelische St.-Simeonis-Kirchengemeinde	HJ825	57700024024			204034
